Symbol,Name,Date,Open,High,Low,Close,Adj Close,Volume
AMZN,"Amazon.com, Inc.",19/07/2022,115.699997,118.949997,114.029999,118.209999,118.209999,60990000
AMZN,"Amazon.com, Inc.",20/07/2022,118.620003,123.480003,118.32,122.769997,122.769997,71268300
AMZN,"Amazon.com, Inc.",21/07/2022,123.199997,124.849998,121.260002,124.629997,124.629997,60239900
AMZN,"Amazon.com, Inc.",22/07/2022,125.010002,125.5,121.349998,122.419998,122.419998,51463800
AMZN,"Amazon.com, Inc.",25/07/2022,122.699997,123.639999,120.029999,121.139999,121.139999,50221300
AMZN,"Amazon.com, Inc.",26/07/2022,115.790001,118.150002,114.529999,114.809998,114.809998,67075100
AMZN,"Amazon.com, Inc.",27/07/2022,117.309998,121.900002,117.160004,120.970001,120.970001,61582000
AMZN,"Amazon.com, Inc.",28/07/2022,121.57,122.839996,118.080002,122.279999,122.279999,82245500
AMZN,"Amazon.com, Inc.",29/07/2022,134.899994,137.649994,132.410004,134.949997,134.949997,148892900
AMZN,"Amazon.com, Inc.",01/08/2022,134.960007,138.830002,133.509995,135.389999,135.389999,76846900
AMZN,"Amazon.com, Inc.",02/08/2022,134.720001,137.440002,134.089996,134.160004,134.160004,61922400
AMZN,"Amazon.com, Inc.",03/08/2022,136.210007,140.490005,136.050003,139.520004,139.520004,71827800
AMZN,"Amazon.com, Inc.",04/08/2022,140.580002,143.559998,139.550003,142.570007,142.570007,70585000
AMZN,"Amazon.com, Inc.",05/08/2022,140.100006,142.860001,139.600006,140.800003,140.800003,50686900
AMZN,"Amazon.com, Inc.",08/08/2022,142.050003,144.229996,138.289993,139.410004,139.410004,52229000
AMZN,"Amazon.com, Inc.",09/08/2022,138.050003,138.949997,136.210007,137.830002,137.830002,40434700
AMZN,"Amazon.com, Inc.",10/08/2022,142.899994,144.600006,141.009995,142.690002,142.690002,54773800
AMZN,"Amazon.com, Inc.",11/08/2022,143.860001,144.490005,139.759995,140.639999,140.639999,44867300
AMZN,"Amazon.com, Inc.",12/08/2022,142.050003,143.570007,140.119995,143.550003,143.550003,47643500
AMZN,"Amazon.com, Inc.",15/08/2022,142.800003,143.759995,141.490005,143.179993,143.179993,39014600
AMZN,"Amazon.com, Inc.",16/08/2022,143.910004,146.570007,142,144.779999,144.779999,59102900
AMZN,"Amazon.com, Inc.",17/08/2022,142.690002,143.380005,140.779999,142.100006,142.100006,48149800
AMZN,"Amazon.com, Inc.",18/08/2022,141.320007,142.770004,140.380005,142.300003,142.300003,37458700
AMZN,"Amazon.com, Inc.",19/08/2022,140.470001,141.110001,137.910004,138.229996,138.229996,47792800
AMZN,"Amazon.com, Inc.",22/08/2022,135.720001,136.320007,132.850006,133.220001,133.220001,50461500
AMZN,"Amazon.com, Inc.",23/08/2022,133.410004,134.990005,132.949997,133.619995,133.619995,36252100
AMZN,"Amazon.com, Inc.",24/08/2022,132.75,135.470001,132.100006,133.800003,133.800003,38627000
AMZN,"Amazon.com, Inc.",25/08/2022,135.259995,137.419998,134.279999,137.279999,137.279999,37496300
AMZN,"Amazon.com, Inc.",26/08/2022,136.550003,137.830002,130.5,130.75,130.75,53322700
AMZN,"Amazon.com, Inc.",29/08/2022,129.899994,131.949997,128.770004,129.789993,129.789993,48101600
AMZN,"Amazon.com, Inc.",30/08/2022,131.25,132.070007,126.849998,128.729996,128.729996,49203000
AMZN,"Amazon.com, Inc.",31/08/2022,129.449997,130.589996,126.739998,126.769997,126.769997,53648700
AMZN,"Amazon.com, Inc.",01/09/2022,126,128.020004,123.660004,127.82,127.82,56636100
AMZN,"Amazon.com, Inc.",02/09/2022,129.5,131.380005,126.389999,127.510002,127.510002,57429800
AMZN,"Amazon.com, Inc.",06/09/2022,127.919998,128.619995,124.739998,126.110001,126.110001,43888600
AMZN,"Amazon.com, Inc.",07/09/2022,126.120003,129.820007,125.400002,129.479996,129.479996,47900300
AMZN,"Amazon.com, Inc.",08/09/2022,127.720001,130.279999,127.099998,129.820007,129.820007,43988500
AMZN,"Amazon.com, Inc.",09/09/2022,130.910004,133.690002,130.759995,133.270004,133.270004,49387600
AMZN,"Amazon.com, Inc.",12/09/2022,134.100006,136.490005,134,136.449997,136.449997,53826900
AMZN,"Amazon.com, Inc.",13/09/2022,131.009995,131.399994,126.269997,126.82,126.82,72694000
AMZN,"Amazon.com, Inc.",14/09/2022,127.360001,128.839996,126.330002,128.550003,128.550003,45316800
AMZN,"Amazon.com, Inc.",15/09/2022,127.379997,130.369995,125.5,126.279999,126.279999,52887200
AMZN,"Amazon.com, Inc.",16/09/2022,122.779999,123.870003,120.699997,123.529999,123.529999,115667800
AMZN,"Amazon.com, Inc.",19/09/2022,122.160004,124.709999,121.800003,124.660004,124.660004,47279700
AMZN,"Amazon.com, Inc.",20/09/2022,123.349998,124.400002,121.139999,122.190002,122.190002,47698400
AMZN,"Amazon.com, Inc.",21/09/2022,122.489998,123.760002,118.449997,118.540001,118.540001,58498900
AMZN,"Amazon.com, Inc.",22/09/2022,117.080002,118.790001,116.260002,117.309998,117.309998,55229200
AMZN,"Amazon.com, Inc.",23/09/2022,116,116.050003,112.059998,113.779999,113.779999,65126700
AMZN,"Amazon.com, Inc.",26/09/2022,113.300003,117.339996,113.129997,115.150002,115.150002,62723300
AMZN,"Amazon.com, Inc.",27/09/2022,117.199997,118.32,113.050003,114.410004,114.410004,60094700
AMZN,"Amazon.com, Inc.",28/09/2022,114.379997,118.699997,113.800003,118.010002,118.010002,55763800
AMZN,"Amazon.com, Inc.",29/09/2022,115.599998,116.07,113.059998,114.800003,114.800003,58969700
AMZN,"Amazon.com, Inc.",30/09/2022,114.080002,116.919998,112.839996,113,113,59479600
AMZN,"Amazon.com, Inc.",03/10/2022,113.580002,116.910004,112.449997,115.879997,115.879997,50941900
AMZN,"Amazon.com, Inc.",04/10/2022,119.889999,123,119.790001,121.089996,121.089996,62812600
AMZN,"Amazon.com, Inc.",05/10/2022,118.580002,121.75,117.690002,120.949997,120.949997,48217500
AMZN,"Amazon.com, Inc.",06/10/2022,120.769997,121.529999,119.5,120.300003,120.300003,42253800
AMZN,"Amazon.com, Inc.",07/10/2022,118,118.169998,113.879997,114.559998,114.559998,54678000
AMZN,"Amazon.com, Inc.",10/10/2022,115.099998,116.25,112.43,113.669998,113.669998,42339700
AMZN,"Amazon.com, Inc.",11/10/2022,112.709999,115.480003,110.389999,112.209999,112.209999,56432200
AMZN,"Amazon.com, Inc.",12/10/2022,112.489998,113.830002,111.400002,112.900002,112.900002,45728700
AMZN,"Amazon.com, Inc.",13/10/2022,107.879997,113.440002,105.349998,112.529999,112.529999,86868100
AMZN,"Amazon.com, Inc.",14/10/2022,114.099998,114.959999,106.599998,106.900002,106.900002,67737300
AMZN,"Amazon.com, Inc.",17/10/2022,110.110001,114.190002,110.089996,113.790001,113.790001,62782000
AMZN,"Amazon.com, Inc.",18/10/2022,119.059998,119.519997,114.790001,116.360001,116.360001,65607400
AMZN,"Amazon.com, Inc.",19/10/2022,114.709999,116.589996,113.220001,115.07,115.07,47198100
AMZN,"Amazon.com, Inc.",20/10/2022,113.830002,118.239998,113.510002,115.25,115.25,48795100
AMZN,"Amazon.com, Inc.",21/10/2022,114.790001,119.589996,114.5,119.32,119.32,55660500
AMZN,"Amazon.com, Inc.",24/10/2022,119.980003,120.389999,116.57,119.82,119.82,49531500
AMZN,"Amazon.com, Inc.",25/10/2022,119.650002,121.32,118.949997,120.599998,120.599998,50934600
AMZN,"Amazon.com, Inc.",26/10/2022,116,119.349998,114.760002,115.660004,115.660004,68802300
AMZN,"Amazon.com, Inc.",27/10/2022,113.919998,114.120003,109.769997,110.959999,110.959999,129605400
AMZN,"Amazon.com, Inc.",28/10/2022,97.910004,103.959999,97.660004,103.410004,103.410004,223133400
AMZN,"Amazon.com, Inc.",31/10/2022,103.559998,104.870003,100.739998,102.440002,102.440002,99251400
TSLA,"Tesla, Inc.",02/05/2022,286.92334,302.119995,282.676666,300.980011,300.980011,75781500
TSLA,"Tesla, Inc.",03/05/2022,301.059998,308.026672,296.196655,303.083344,303.083344,63709500
TSLA,"Tesla, Inc.",04/05/2022,301.313324,318.5,295.093323,317.540009,317.540009,81643800
TSLA,"Tesla, Inc.",05/05/2022,313.006653,315.200012,285.899994,291.093323,291.093323,92519100
TSLA,"Tesla, Inc.",06/05/2022,295.666656,296,281.036682,288.549988,288.549988,72903000
TSLA,"Tesla, Inc.",09/05/2022,278.816681,281.876678,260.383331,262.369995,262.369995,90810300
TSLA,"Tesla, Inc.",10/05/2022,273.103333,275.119995,258.083344,266.679993,266.679993,84401700
TSLA,"Tesla, Inc.",11/05/2022,265,269.92334,242.399994,244.666672,244.666672,97224600
TSLA,"Tesla, Inc.",12/05/2022,233.666672,253.220001,226.666672,242.666672,242.666672,140313000
TSLA,"Tesla, Inc.",13/05/2022,257.82666,262.450012,250.523331,256.529999,256.529999,92150700
TSLA,"Tesla, Inc.",16/05/2022,255.720001,256.58667,239.696671,241.456665,241.456665,86098500
TSLA,"Tesla, Inc.",17/05/2022,249.119995,254.82666,242.949997,253.869995,253.869995,80236200
TSLA,"Tesla, Inc.",18/05/2022,248.17334,253.5,233.603333,236.603333,236.603333,87811800
TSLA,"Tesla, Inc.",19/05/2022,235.666672,244.666672,231.369995,236.473328,236.473328,90296700
TSLA,"Tesla, Inc.",20/05/2022,237.996674,240.526672,211,221.300003,221.300003,144973200
TSLA,"Tesla, Inc.",23/05/2022,218.339996,226.653336,212.686661,224.96666,224.96666,88903500
TSLA,"Tesla, Inc.",24/05/2022,217.843338,217.973328,206.856674,209.386673,209.386673,89092500
TSLA,"Tesla, Inc.",25/05/2022,207.949997,223.106674,207.669998,219.600006,219.600006,92139300
TSLA,"Tesla, Inc.",26/05/2022,220.473328,239.556671,217.886673,235.910004,235.910004,106003200
TSLA,"Tesla, Inc.",27/05/2022,241.083328,253.266663,240.176666,253.210007,253.210007,89295000
TSLA,"Tesla, Inc.",31/05/2022,257.946655,259.600006,244.743332,252.753326,252.753326,101914500
TSLA,"Tesla, Inc.",01/06/2022,251.720001,257.32666,243.639999,246.789993,246.789993,77247900
TSLA,"Tesla, Inc.",02/06/2022,244.156662,264.209991,242.066666,258.333344,258.333344,93473100
TSLA,"Tesla, Inc.",03/06/2022,243.226669,247.796661,233.416672,234.516663,234.516663,112393800
TSLA,"Tesla, Inc.",06/06/2022,244.353333,244.866669,234.350006,238.279999,238.279999,84204600
TSLA,"Tesla, Inc.",07/06/2022,234,239.996674,230.093338,238.886673,238.886673,72808500
TSLA,"Tesla, Inc.",08/06/2022,240.08667,249.963333,239.176666,241.866669,241.866669,76210500
TSLA,"Tesla, Inc.",09/06/2022,249.339996,255.546661,239.32666,239.706665,239.706665,96491400
TSLA,"Tesla, Inc.",10/06/2022,235.156662,239.5,227.91333,232.229996,232.229996,97536600
TSLA,"Tesla, Inc.",13/06/2022,223.166672,226.633331,214.683334,215.736664,215.736664,102767400
TSLA,"Tesla, Inc.",14/06/2022,218.286667,226.330002,211.736664,220.889999,220.889999,97988700
TSLA,"Tesla, Inc.",15/06/2022,220.916672,235.66333,218.149994,233,233,119131800
TSLA,"Tesla, Inc.",16/06/2022,222.736664,225.166672,208.693329,213.100006,213.100006,107390700
TSLA,"Tesla, Inc.",17/06/2022,213.433334,220.970001,213.196671,216.759995,216.759995,92641800
TSLA,"Tesla, Inc.",21/06/2022,224.603333,243.57666,224.333328,237.036667,237.036667,122793000
TSLA,"Tesla, Inc.",22/06/2022,234.503326,246.833328,233.82666,236.08667,236.08667,101107500
TSLA,"Tesla, Inc.",23/06/2022,237.906662,239.316666,228.636673,235.070007,235.070007,104202600
TSLA,"Tesla, Inc.",24/06/2022,237.470001,246.066666,236.08667,245.706665,245.706665,95770800
TSLA,"Tesla, Inc.",27/06/2022,249.366669,252.070007,242.566666,244.919998,244.919998,89178300
TSLA,"Tesla, Inc.",28/06/2022,244.483337,249.970001,232.343338,232.66333,232.66333,90391200
TSLA,"Tesla, Inc.",29/06/2022,230.5,231.17334,222.273331,228.490005,228.490005,82897200
TSLA,"Tesla, Inc.",30/06/2022,224.509995,229.456665,218.863327,224.473328,224.473328,94600500
TSLA,"Tesla, Inc.",01/07/2022,227,230.229996,222.119995,227.263336,227.263336,74460300
TSLA,"Tesla, Inc.",05/07/2022,223,233.146667,216.166672,233.066666,233.066666,84581100
TSLA,"Tesla, Inc.",06/07/2022,230.779999,234.563339,227.186661,231.733337,231.733337,71853600
TSLA,"Tesla, Inc.",07/07/2022,233.919998,245.363327,232.210007,244.543335,244.543335,81930600
TSLA,"Tesla, Inc.",08/07/2022,242.333328,254.979996,241.160004,250.763336,250.763336,101854200
TSLA,"Tesla, Inc.",11/07/2022,252.103333,253.063339,233.626663,234.343338,234.343338,99241200
TSLA,"Tesla, Inc.",12/07/2022,236.846664,239.773331,228.369995,233.070007,233.070007,87930900
TSLA,"Tesla, Inc.",13/07/2022,225.5,242.059998,225.03334,237.039993,237.039993,97954500
TSLA,"Tesla, Inc.",14/07/2022,234.896667,238.653336,229.333328,238.313339,238.313339,78557400
TSLA,"Tesla, Inc.",15/07/2022,240,243.623337,236.889999,240.066666,240.066666,69683100
TSLA,"Tesla, Inc.",18/07/2022,244.936661,250.516663,239.603333,240.546661,240.546661,82537500
TSLA,"Tesla, Inc.",19/07/2022,245,247.139999,236.976669,245.529999,245.529999,80890200
TSLA,"Tesla, Inc.",20/07/2022,246.78334,250.66333,243.483337,247.5,247.5,88864200
TSLA,"Tesla, Inc.",21/07/2022,255.106674,273.266663,254.866669,271.706665,271.706665,142032300
TSLA,"Tesla, Inc.",22/07/2022,276.220001,280.786682,270.713318,272.243347,272.243347,103472700
TSLA,"Tesla, Inc.",25/07/2022,272.216675,274.146667,267.399994,268.433319,268.433319,64073400
TSLA,"Tesla, Inc.",26/07/2022,266.513336,267.309998,256.263336,258.859985,258.859985,66820800
TSLA,"Tesla, Inc.",27/07/2022,263.809998,275.926666,261.790009,274.820007,274.820007,88110000
TSLA,"Tesla, Inc.",28/07/2022,280.066681,283.299988,272.799988,280.899994,280.899994,84723000
TSLA,"Tesla, Inc.",29/07/2022,280.700012,298.320007,279.100006,297.149994,297.149994,95313000
TSLA,"Tesla, Inc.",01/08/2022,301.276672,311.876678,295,297.276672,297.276672,117042900
TSLA,"Tesla, Inc.",02/08/2022,294.003326,307.833344,292.666656,300.58667,300.58667,95577600
TSLA,"Tesla, Inc.",03/08/2022,305,309.549988,301.149994,307.396667,307.396667,80091000
TSLA,"Tesla, Inc.",04/08/2022,311,313.606659,305,308.633331,308.633331,72256200
TSLA,"Tesla, Inc.",05/08/2022,302.670013,304.606659,285.543335,288.170013,288.170013,113172900
TSLA,"Tesla, Inc.",08/08/2022,295,305.200012,289.08667,290.42334,290.42334,98994000
TSLA,"Tesla, Inc.",09/08/2022,290.293335,292.396667,279.353333,283.333344,283.333344,86244600
TSLA,"Tesla, Inc.",10/08/2022,297.066681,297.51001,283.369995,294.356659,294.356659,94918800
TSLA,"Tesla, Inc.",11/08/2022,296.513336,298.236664,285.833344,286.630005,286.630005,70155000
TSLA,"Tesla, Inc.",12/08/2022,289.416656,300.160004,285.033325,300.029999,300.029999,79657200
TSLA,"Tesla, Inc.",15/08/2022,301.786682,313.133331,301.230011,309.320007,309.320007,89359200
TSLA,"Tesla, Inc.",16/08/2022,311.666656,314.666656,302.883331,306.563324,306.563324,88136400
TSLA,"Tesla, Inc.",17/08/2022,303.396667,309.656677,300.033325,303.996674,303.996674,68766000
TSLA,"Tesla, Inc.",18/08/2022,306,306.5,301.853333,302.869995,302.869995,47500500
TSLA,"Tesla, Inc.",19/08/2022,299,300.359985,292.5,296.666656,296.666656,61395300
TSLA,"Tesla, Inc.",22/08/2022,291.91333,292.399994,286.296661,289.91333,289.91333,55843200
TSLA,"Tesla, Inc.",23/08/2022,291.453339,298.82666,287.92334,296.453339,296.453339,63984900
TSLA,"Tesla, Inc.",24/08/2022,297.563324,303.646667,296.5,297.09668,297.09668,57259800
TSLA,"Tesla, Inc.",25/08/2022,302.359985,302.959991,291.600006,296.070007,296.070007,53230000
TSLA,"Tesla, Inc.",26/08/2022,297.429993,302,287.470001,288.089996,288.089996,57163900
TSLA,"Tesla, Inc.",29/08/2022,282.829987,287.73999,280.700012,284.820007,284.820007,41864700
TSLA,"Tesla, Inc.",30/08/2022,287.869995,288.480011,272.649994,277.700012,277.700012,50541800
TSLA,"Tesla, Inc.",31/08/2022,280.619995,281.25,271.809998,275.609985,275.609985,52107300
TSLA,"Tesla, Inc.",01/09/2022,272.579987,277.579987,266.149994,277.160004,277.160004,54287000
TSLA,"Tesla, Inc.",02/09/2022,281.070007,282.350006,269.079987,270.209991,270.209991,50890100
TSLA,"Tesla, Inc.",06/09/2022,272.679993,275.98999,265.73999,274.420013,274.420013,55860000
TSLA,"Tesla, Inc.",07/09/2022,273.100006,283.839996,272.269989,283.700012,283.700012,50028900
TSLA,"Tesla, Inc.",08/09/2022,281.299988,289.5,279.76001,289.26001,289.26001,53713100
TSLA,"Tesla, Inc.",09/09/2022,291.670013,299.850006,291.25,299.679993,299.679993,54338100
TSLA,"Tesla, Inc.",12/09/2022,300.720001,305.48999,300.399994,304.420013,304.420013,48674600
TSLA,"Tesla, Inc.",13/09/2022,292.899994,297.399994,290.399994,292.130005,292.130005,68229600
TSLA,"Tesla, Inc.",14/09/2022,292.23999,306,291.640015,302.609985,302.609985,72628700
TSLA,"Tesla, Inc.",15/09/2022,301.829987,309.119995,300.720001,303.75,303.75,64795500
TSLA,"Tesla, Inc.",16/09/2022,299.609985,303.709991,295.600006,303.350006,303.350006,87087800
TSLA,"Tesla, Inc.",19/09/2022,300.089996,309.839996,297.799988,309.070007,309.070007,60231200
TSLA,"Tesla, Inc.",20/09/2022,306.910004,313.329987,305.579987,308.730011,308.730011,61642800
TSLA,"Tesla, Inc.",21/09/2022,308.290009,313.799988,300.630005,300.799988,300.799988,62555700
TSLA,"Tesla, Inc.",22/09/2022,299.859985,301.290009,285.820007,288.589996,288.589996,70545400
TSLA,"Tesla, Inc.",23/09/2022,283.089996,284.5,272.820007,275.329987,275.329987,63748400
TSLA,"Tesla, Inc.",26/09/2022,271.829987,284.089996,270.309998,276.01001,276.01001,58076900
TSLA,"Tesla, Inc.",27/09/2022,283.839996,288.670013,277.51001,282.940002,282.940002,61925200
TSLA,"Tesla, Inc.",28/09/2022,283.079987,289,277.570007,287.809998,287.809998,54664800
TSLA,"Tesla, Inc.",29/09/2022,282.76001,283.649994,265.779999,268.209991,268.209991,77620600
TSLA,"Tesla, Inc.",30/09/2022,266.149994,275.570007,262.470001,265.25,265.25,67726600
TSLA,"Tesla, Inc.",03/10/2022,254.5,255.160004,241.009995,242.399994,242.399994,98363500
TSLA,"Tesla, Inc.",04/10/2022,250.520004,257.5,242.009995,249.440002,249.440002,109578500
TSLA,"Tesla, Inc.",05/10/2022,245.009995,246.669998,233.270004,240.809998,240.809998,86982700
TSLA,"Tesla, Inc.",06/10/2022,239.440002,244.580002,235.350006,238.130005,238.130005,69298400
TSLA,"Tesla, Inc.",07/10/2022,233.940002,234.570007,222.020004,223.070007,223.070007,83916800
TSLA,"Tesla, Inc.",10/10/2022,223.929993,226.990005,218.360001,222.960007,222.960007,67925000
TSLA,"Tesla, Inc.",11/10/2022,220.949997,225.75,215,216.5,216.5,77013200
TSLA,"Tesla, Inc.",12/10/2022,215.330002,219.300003,211.509995,217.240005,217.240005,66860700
TSLA,"Tesla, Inc.",13/10/2022,208.300003,222.990005,206.220001,221.720001,221.720001,91483000
TSLA,"Tesla, Inc.",14/10/2022,224.009995,226.259995,204.160004,204.990005,204.990005,94124500
TSLA,"Tesla, Inc.",17/10/2022,210.039993,221.860001,209.449997,219.350006,219.350006,79428800
TSLA,"Tesla, Inc.",18/10/2022,229.5,229.820007,217.25,220.190002,220.190002,75891900
TSLA,"Tesla, Inc.",19/10/2022,219.800003,222.929993,217.779999,222.039993,222.039993,66571500
TSLA,"Tesla, Inc.",20/10/2022,208.279999,215.550003,202,207.279999,207.279999,117798100
TSLA,"Tesla, Inc.",21/10/2022,206.419998,214.660004,203.800003,214.440002,214.440002,75713800
TSLA,"Tesla, Inc.",24/10/2022,205.820007,213.5,198.589996,211.25,211.25,100446800
TSLA,"Tesla, Inc.",25/10/2022,210.100006,224.350006,210,222.419998,222.419998,96507900
TSLA,"Tesla, Inc.",26/10/2022,219.399994,230.600006,218.199997,224.639999,224.639999,85012500
TSLA,"Tesla, Inc.",27/10/2022,229.770004,233.809998,222.850006,225.089996,225.089996,61638800
TSLA,"Tesla, Inc.",28/10/2022,225.399994,228.860001,216.350006,228.520004,228.520004,69152400
TSLA,"Tesla, Inc.",31/10/2022,226.190002,229.850006,221.940002,227.539993,227.539993,61554300
GOOGL,Alphabet Inc. A,02/05/2022,113.404999,116.745499,112.599998,116.583,116.583,35534000
GOOGL,Alphabet Inc. A,03/05/2022,116.430496,118.442001,116.0345,117.334,117.334,24968000
GOOGL,Alphabet Inc. A,04/05/2022,117.031502,122.8545,115.115997,122.261002,122.261002,49916000
GOOGL,Alphabet Inc. A,05/05/2022,120.204002,121.039001,115.005501,116.505501,116.505501,45840000
GOOGL,Alphabet Inc. A,06/05/2022,115.184502,117.571503,114.015503,115.746498,115.746498,39710000
GOOGL,Alphabet Inc. A,09/05/2022,113.25,115.077003,112.000504,112.511002,112.511002,40802000
GOOGL,Alphabet Inc. A,10/05/2022,115.5075,116.25,112.900497,114.394997,114.394997,39900000
GOOGL,Alphabet Inc. A,11/05/2022,113.236504,116.364502,113.236504,113.602501,113.602501,37534000
GOOGL,Alphabet Inc. A,12/05/2022,111.377502,114.294998,109.824501,112.844002,112.844002,53836000
GOOGL,Alphabet Inc. A,13/05/2022,114.532997,117.875,113.605003,116.050499,116.050499,35038000
GOOGL,Alphabet Inc. A,16/05/2022,114.955498,116.169998,113.889503,114.445,114.445,25990000
GOOGL,Alphabet Inc. A,17/05/2022,116.8405,116.900002,114.870003,116.473,116.473,23054000
GOOGL,Alphabet Inc. A,18/05/2022,115,115.400002,111.555496,111.899498,111.899498,35126000
GOOGL,Alphabet Inc. A,19/05/2022,111.431503,113.010002,110,110.384003,110.384003,34144000
GOOGL,Alphabet Inc. A,20/05/2022,111.950996,112.183502,105.796501,108.907997,108.907997,48962000
GOOGL,Alphabet Inc. A,23/05/2022,109.587502,112.147499,108.740997,111.487999,111.487999,37184000
GOOGL,Alphabet Inc. A,24/05/2022,105.772003,106.458504,101.884499,105.970001,105.970001,76780000
GOOGL,Alphabet Inc. A,25/05/2022,104.985497,106.5,103.856499,105.805,105.805,40258000
GOOGL,Alphabet Inc. A,26/05/2022,105.677002,108.649498,105.224998,107.792503,107.792503,37948000
GOOGL,Alphabet Inc. A,27/05/2022,109.483002,112.318001,109.138496,112.316498,112.316498,37914000
GOOGL,Alphabet Inc. A,31/05/2022,112.746498,115.735001,112.078499,113.762001,113.762001,50012000
GOOGL,Alphabet Inc. A,01/06/2022,114.855003,117.101501,113.25,113.891998,113.891998,36606000
GOOGL,Alphabet Inc. A,02/06/2022,114,117.899498,112.946503,117.622498,117.622498,37992000
GOOGL,Alphabet Inc. A,03/06/2022,116.0625,116.321503,113.518501,114.541,114.541,26136000
GOOGL,Alphabet Inc. A,06/06/2022,116.704498,119.347,116.164001,116.820503,116.820503,33542000
GOOGL,Alphabet Inc. A,07/06/2022,115.480499,117.691002,115.052002,117.149498,117.149498,31590000
GOOGL,Alphabet Inc. A,08/06/2022,116.761497,118.570503,116.599998,117.194,117.194,26108000
GOOGL,Alphabet Inc. A,09/06/2022,116.327499,118.299004,114.776001,114.835503,114.835503,25798000
GOOGL,Alphabet Inc. A,10/06/2022,112.445,113.278999,110.365997,111.161499,111.161499,41452000
GOOGL,Alphabet Inc. A,13/06/2022,106.786499,108.791496,106.119003,106.392502,106.392502,47252000
GOOGL,Alphabet Inc. A,14/06/2022,106.535004,107.9245,105.800003,106.7155,106.7155,33706000
GOOGL,Alphabet Inc. A,15/06/2022,108.544998,111.4235,107.669502,109.764503,109.764503,39698000
GOOGL,Alphabet Inc. A,16/06/2022,107.221001,108.648499,105.138,106.033501,106.033501,51684000
GOOGL,Alphabet Inc. A,17/06/2022,106.033501,108.699501,105.045998,107.143501,107.143501,51376000
GOOGL,Alphabet Inc. A,21/06/2022,108.929497,112.489502,108.599998,111.543999,111.543999,47416000
GOOGL,Alphabet Inc. A,22/06/2022,110.556503,113.346497,110.3825,111.487503,111.487503,30774000
GOOGL,Alphabet Inc. A,23/06/2022,112.231499,112.7425,110.500504,112.241997,112.241997,28362000
GOOGL,Alphabet Inc. A,24/06/2022,112.995003,118.079002,112.952499,117.974998,117.974998,41164000
GOOGL,Alphabet Inc. A,27/06/2022,118.273003,118.579498,115.179497,115.833504,115.833504,36420000
GOOGL,Alphabet Inc. A,28/06/2022,115.802498,117.309502,111.848,112.0075,112.0075,35792000
GOOGL,Alphabet Inc. A,29/06/2022,111.552002,113.1605,110.872498,111.7015,111.7015,24716000
GOOGL,Alphabet Inc. A,30/06/2022,110,110.888,106.75,108.962997,108.962997,43170000
GOOGL,Alphabet Inc. A,01/07/2022,107.932999,109.25,106.730499,108.737503,108.737503,35476000
GOOGL,Alphabet Inc. A,05/07/2022,107.100502,113.376999,105.731499,113.263,113.263,39342000
GOOGL,Alphabet Inc. A,06/07/2022,113.302002,115.5895,111.475998,114.571999,114.571999,37432000
GOOGL,Alphabet Inc. A,07/07/2022,115.080002,119.189499,114.833504,118.782997,118.782997,40936000
GOOGL,Alphabet Inc. A,08/07/2022,117.25,119.684998,116.901497,119.3535,119.3535,38238000
GOOGL,Alphabet Inc. A,11/07/2022,117.998001,117.998001,115.330498,115.676498,115.676498,31196000
GOOGL,Alphabet Inc. A,12/07/2022,116.214996,116.973999,113.690002,114.0205,114.0205,29960000
GOOGL,Alphabet Inc. A,13/07/2022,111.700996,114.195999,111.2015,111.3535,111.3535,43722000
GOOGL,Alphabet Inc. A,14/07/2022,110.210503,111.093002,108.373001,110.3675,110.3675,37004000
GOOGL,Alphabet Inc. A,15/07/2022,112.000504,113.140503,110.900002,111.777496,111.777496,46770000
GOOGL,Alphabet Inc. A,18/07/2022,112.639999,113.68,108.370003,109.029999,109.029999,43164600
GOOGL,Alphabet Inc. A,19/07/2022,110.849998,114.019997,109.559998,113.809998,113.809998,36530900
GOOGL,Alphabet Inc. A,20/07/2022,113.169998,115.400002,112.480003,113.900002,113.900002,35600400
GOOGL,Alphabet Inc. A,21/07/2022,114.279999,114.550003,111.110001,114.339996,114.339996,32676200
GOOGL,Alphabet Inc. A,22/07/2022,111,112.339996,106.5,107.900002,107.900002,48901200
GOOGL,Alphabet Inc. A,25/07/2022,108.410004,109.870003,106.300003,107.510002,107.510002,34690900
GOOGL,Alphabet Inc. A,26/07/2022,106.599998,107.199997,104.07,105.019997,105.019997,47991000
GOOGL,Alphabet Inc. A,27/07/2022,109.260002,113.910004,108.010002,113.059998,113.059998,59858500
GOOGL,Alphabet Inc. A,28/07/2022,112.370003,114.339996,111.459999,114.220001,114.220001,32816600
GOOGL,Alphabet Inc. A,29/07/2022,113.080002,116.709999,113.059998,116.32,116.32,37223400
GOOGL,Alphabet Inc. A,01/08/2022,115.300003,116.720001,114.339996,114.860001,114.860001,26034300
GOOGL,Alphabet Inc. A,02/08/2022,114,116.349998,113.720001,115.129997,115.129997,20236000
GOOGL,Alphabet Inc. A,03/08/2022,115.709999,118.620003,115.480003,118.080002,118.080002,28499000
GOOGL,Alphabet Inc. A,04/08/2022,117.480003,118.779999,116.889999,118.190002,118.190002,21602900
GOOGL,Alphabet Inc. A,05/08/2022,116.230003,118.110001,116,117.470001,117.470001,19159500
